id,INCIDENT,FIRST_OCCURENCE_DATE,LAST_OCCURENCE_DATE,REPORTDATE,INCIDENT_ADDRESS,GEO_X,GEO_Y,DISTRICT,PRECINCT,OFFENSE_CODE,OFFENSE_TYPE,OFFENSE_CATEGORY,MJ_RELATION_TYPE,NEIGHBORHOOD
459,2014268027,24-May-14,24-May-14,26-May-14,5194 N WASHINGTON ST,3146706,1713375,1,112,2303,THEFT - SHOPLIFT,Larceny,"INDUSTRY",globeville
460,2013573936,27-Nov-13,28-Nov-13,28-Nov-13,887 S BROADWAY ST,3143994,1680453,3,313,2999,CRIMINAL MISCHIEF - MTR VEH,Criminal Mischief-Vehicle,"NON-INDUSTRY",baker
461,2012281352,26-Jun-12,27-Jun-12,27-Jun-12,155 S PECOS ST,3138861,1685187,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",valverde
462,2014672117,19-Dec-14,19-Dec-14,19-Dec-14,5103 N CHAMBERS RD,3193696,1711299,5,521,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",montbello
463,2013435116,10-Sep-13,11-Sep-13,11-Sep-13,1100 N YUMA CT,3136556,1692610,1,123,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",lincoln-park
464,2015666518,13-Nov-15,14-Nov-15,14-Nov-15,2675 W 38TH AVE,3134819,1705508,1,111,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",sunnyside
465,2016100418,16-Feb-16,16-Feb-16,16-Feb-16,983 S VINE ST,3151044,1679826,3,312,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",washington-park
466,2015587042,8-Oct-15,8-Oct-15,8-Oct-15,432 S BROADWAY ST,3144200,1683431,3,312,5312,DISTURBING THE PEACE,All Other Crimes,"INDUSTRY",washington-park-west
467,2016196270,30-Mar-16,30-Mar-16,30-Mar-16,5140 N CLARKSON ST,3147033,1713064,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville
468,2014476954,9-Sep-14,,9-Sep-14,5155 E 46TH AVE,3160637,1709787,2,221,2589,FORGERY - OTHER,All Other Crimes,"INDUSTRY",northeast-park-hill
469,2014657784,12-Dec-14,,12-Dec-14,4000 BLOCK E COLFAX AVE,3157461,1694933,2,222,1313,ASSAULT - SIMPLE,Simple Assault,"NON-INDUSTRY",hale
470,2014282243,2-Jun-14,,2-Jun-14,1239 W NEVADA PL,3139939,1684058,4,412,1316,THREATS TO INJURE,All Other Crimes,"INDUSTRY",athmar-park
471,2013193416,30-Apr-13,1-May-13,1-May-13,3244 WALNUT ST,3146800,1704002,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",five-points
472,2012496119,24-Oct-12,24-Oct-12,24-Oct-12,2117 LARIMER ST,3143046,1700065,6,612,2205,BURGLARY - BUSINESS NO FORCE,Burglary,"INDUSTRY",five-points
473,2015219392,22-Apr-15,,22-Apr-15,3944 N HIGH ST,3150562,1706559,2,211,1202,ROBBERY - BUSINESS,Robbery-Business,"INDUSTRY",cole
474,2012173370,27-Apr-12,27-Apr-12,27-Apr-12,803 S JASON ST,3140771,1681017,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",athmar-park
475,2016373057,14-Jun-16,14-Jun-16,14-Jun-16,445 N FEDERAL BLVD,3133474,1688828,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",barnum
476,2013201534,5-May-13,6-May-13,6-May-13,835 E 50TH AVE,3147226,1712486,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville
477,2014354137,8-Jul-14,,9-Jul-14,2200 BLOCK LAWRENCE ST,3143775,1700133,6,611,1313,ASSAULT - SIMPLE,Simple Assault,"NON-INDUSTRY",five-points
478,201299457,11-Mar-12,11-Mar-12,11-Mar-12,745 E 6TH AVE,3146859,1689682,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",speer
479,2012603411,31-Dec-12,31-Dec-12,31-Dec-12,970 S ONEIDA ST,3166714,1679991,3,322,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",washington-virginia-vale
480,2014648842,7-Dec-14,7-Dec-14,7-Dec-14,1411 N STUART ST,3128480,1694328,1,122,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",west-colfax
481,2012194086,9-May-12,9-May-12,9-May-12,6855 LEETSDALE DR,3166374,1680927,3,322,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",washington-virginia-vale
482,2012228060,28-May-12,28-May-12,28-May-12,2792 S FEDERAL BLVD,3133848,1667830,4,422,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",college-view-south-platte
483,201342812,27-Jan-13,27-Jan-13,27-Jan-13,5100 W 38TH AVE,3125864,1705326,1,113,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",west-highland
484,2016364813,10-Jun-16,10-Jun-16,10-Jun-16,4495 N WASHINGTON ST,3146216,1708700,1,112,2399,THEFT - OTHER,Larceny,"INDUSTRY",globeville
485,2014623271,22-Nov-14,,23-Nov-14,5077 N COLORADO BLVD,3156774,1712483,2,212,5707,CRIMINAL TRESPASSING,All Other Crimes,"INDUSTRY",elyria-swansea
486,2014244040,14-May-14,,14-May-14,11975 E 40TH AVE,3182912,1707217,5,512,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",stapleton
487,2015676079,18-Nov-15,18-Nov-15,19-Nov-15,3050 W 49TH AVE,3133027,1711268,1,111,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",regis
488,2016198150,31-Mar-16,31-Mar-16,31-Mar-16,1270 W CEDAR AVE,3139673,1684892,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",valverde
489,2013176844,21-Apr-13,,21-Apr-13,4615 E COLFAX AVE,3159365,1695079,2,222,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",south-park-hill
490,2016754728,25-Nov-16,26-Nov-16,26-Nov-16,4750 N NOME ST,3182025,1710903,5,511,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",montbello
491,20168174,4-Jan-16,4-Jan-16,5-Jan-16,2617 W EVANS AVE,3135509,1672647,4,422,1208,ROBBERY - RESIDENCE,Robbery-Street-Res,"NON-INDUSTRY",college-view-south-platte
492,201279168,26-Feb-12,26-Feb-12,26-Feb-12,2042 S NAVAJO ST,3139744,1672782,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",college-view-south-platte
493,2016638187,4-Oct-16,4-Oct-16,5-Oct-16,3845 N HIGH ST,3150382,1706137,2,211,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",cole
494,2016334634,28-May-16,,28-May-16,7741 E COLFAX AVE,3169310,1695133,2,223,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",east-colfax
495,2016453569,18-Jul-16,18-Jul-16,18-Jul-16,4935 N YORK ST,3151866,1711453,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
496,2012339345,27-Jul-12,28-Jul-12,28-Jul-12,1660 E 40TH AVE,3149731,1706807,2,211,2205,BURGLARY - BUSINESS NO FORCE,Burglary,"INDUSTRY",cole
497,2013201481,5-May-13,5-May-13,6-May-13,6625 LEETSDALE DR,3165646,1681209,3,322,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",washington-virginia-vale
498,2012272251,22-Jun-12,,22-Jun-12,5100 W 38TH AVE,3125864,1705326,1,113,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",west-highland
499,201599854,20-Feb-15,,20-Feb-15,1233 W ALAMEDA AVE,3140030,1684375,4,411,3560,DRUG - MARIJUANA SELL,Drug Offenses,"INDUSTRY",valverde
500,2016365429,11-Jun-16,11-Jun-16,11-Jun-16,688 N BRYANT ST,3135476,1690167,1,122,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",sun-valley
501,2015742621,23-Dec-15,23-Dec-15,23-Dec-15,695 N BRYANT ST,3135289,1690059,1,122,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",sun-valley
502,2012333707,25-Jul-12,25-Jul-12,25-Jul-12,4228 N YORK ST,3152105,1707908,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
503,20124752,4-Jan-12,4-Jan-12,4-Jan-12,1120 N LOGAN ST,3145704,1692717,6,623,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",capitol-hill
504,2014351669,8-Jul-14,8-Jul-14,8-Jul-14,1180 S SHERIDAN BLVD,3125851,1678456,4,421,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"NON-INDUSTRY",mar-lee
505,2015515456,6-Sep-15,6-Sep-15,6-Sep-15,762 N KALAMATH ST,3140710,1690636,1,123,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",lincoln-park
506,2016505830,10-Aug-16,10-Aug-16,10-Aug-16,2777 S COLORADO BLVD,3157354,1667895,3,314,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",wellshire
507,2013563783,22-Nov-13,,22-Nov-13,1269 N ELATI ST,3142214,1693562,6,611,1202,ROBBERY - BUSINESS,Robbery-Business,"INDUSTRY",civic-center
508,2013471031,30-Sep-13,,30-Sep-13,550 N ALTON WAY,3174900,1689147,3,321,5016,VIOLATION OF COURT ORDER,All Other Crimes,"NON-INDUSTRY",lowry-field
509,2013471031,30-Sep-13,,30-Sep-13,550 N ALTON WAY,3174900,1689147,3,321,2399,THEFT - OTHER,Larceny,"NON-INDUSTRY",lowry-field
510,2016568628,4-Sep-16,5-Sep-16,5-Sep-16,1626 S SHERIDAN BLVD,3125844,1675522,4,421,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",mar-lee
511,2013397283,21-Aug-13,,22-Aug-13,1597 N VALENTIA ST,3171010,1695653,2,223,1208,ROBBERY - RESIDENCE,Robbery-Street-Res,"NON-INDUSTRY",east-colfax
512,2012190732,7-May-12,7-May-12,7-May-12,2707 W 38TH AVE,3134692,1705492,1,111,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",sunnyside
513,2013615526,23-Dec-13,23-Dec-13,23-Dec-13,3995 E 50TH AVE,3156921,1712528,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
514,2015380779,7-Jul-15,,7-Jul-15,4572 N FREEPORT WAY,3192732,1708341,5,521,2305,THEFT - ITEMS FROM VEHICLE,Theft from Motor Vehicle,"NON-INDUSTRY",montbello
515,2016489909,3-Aug-16,3-Aug-16,3-Aug-16,4690 N BRIGHTON BLVD,3149975,1710084,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
516,201648404,23-Jan-16,23-Jan-16,23-Jan-16,1451 24TH ST,3143854,1701495,6,612,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",five-points
517,2012450675,27-Sep-12,27-Sep-12,27-Sep-12,2250 S ONEIDA ST,3166477,1671744,3,323,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",goldsmith
518,2016601396,19-Sep-16,19-Sep-16,19-Sep-16,5569 N JERICHO CT,3210938,1716217,5,523,1208,ROBBERY - RESIDENCE,Robbery-Street-Res,"NON-INDUSTRY",gateway-green-valley-ranch
519,2014523890,3-Oct-14,3-Oct-14,3-Oct-14,4550 N JACKSON ST,3156725,1709225,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
520,2013416510,1-Sep-13,1-Sep-13,1-Sep-13,735 W BAYAUD AVE,3141360,1685867,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",baker
521,2012412299,6-Sep-12,6-Sep-12,6-Sep-12,6900 E EVANS AVE,3166819,1672325,3,323,1208,ROBBERY - RESIDENCE,Robbery-Street-Res,"NON-INDUSTRY",goldsmith
522,2012118310,22-Mar-12,23-Mar-12,23-Mar-12,2116 S KALAMATH ST,3140607,1672258,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",college-view-south-platte
523,201241160,30-Jan-12,30-Jan-12,30-Jan-12,4945 N PEARL ST,3146045,1711810,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville
524,2016344235,1-Jun-16,2-Jun-16,2-Jun-16,734 N SHERIDAN BLVD,3125934,1690577,1,122,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",villa-park
525,2012159029,14-Mar-12,4-Apr-12,18-Apr-12,1150 E COLFAX AVE,3148360,1694655,6,622,2399,THEFT - OTHER,Larceny,"NON-INDUSTRY",cheesman-park
526,2012140636,1-Apr-12,1-Apr-12,6-Apr-12,985 S LOGAN ST,3145350,1679861,3,312,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",washington-park-west
527,2013615516,23-Dec-13,23-Dec-13,23-Dec-13,4690 N BRIGHTON BLVD,3149975,1710084,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
528,201219475,15-Jan-12,15-Jan-12,15-Jan-12,1640 E EVANS AVE,3149785,1672387,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",university
529,2015668640,15-Nov-15,15-Nov-15,15-Nov-15,6359 E EVANS AVE,3164786,1672602,3,322,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",virginia-village
530,2015416560,23-Jul-15,,23-Jul-15,1620 MARKET ST,3141254,1698471,6,612,2303,THEFT - SHOPLIFT,Larceny,"INDUSTRY",union-station
531,2016608985,9-Sep-16,9-Sep-16,22-Sep-16,1798 W MISSISSIPPI AVE,3138325,1678939,4,422,2399,THEFT - OTHER,Larceny,"INDUSTRY",ruby-hill
532,2012552899,29-Nov-12,29-Nov-12,29-Nov-12,2647 W 38TH AVE,3134904,1705512,1,111,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",sunnyside
533,2016384509,19-Jun-16,19-Jun-16,19-Jun-16,1100 N YUMA CT,3136556,1692610,1,123,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",lincoln-park
534,2012437272,19-Sep-12,20-Sep-12,20-Sep-12,1853 S LINCOLN ST,3144484,1674083,3,313,2399,THEFT - OTHER,Larceny,"NON-INDUSTRY",platt-park
535,2014323156,24-Jun-14,24-Jun-14,24-Jun-14,3801 N JASON ST,3140598,1705540,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",sunnyside
536,2015448783,7-Aug-15,,7-Aug-15,6302 E COLFAX AVE,3164607,1694932,2,222,1315,AGGRAVATED ASSAULT,Agg ASLT-Other,"INDUSTRY",montclair
537,2016138933,4-Mar-16,,4-Mar-16,5155 E 46TH AVE,3160637,1709787,2,221,3560,DRUG - MARIJUANA SELL,Drug Offenses,"INDUSTRY",northeast-park-hill
538,2012318901,17-Jul-12,17-Jul-12,17-Jul-12,2383 S DOWNING ST,3148170,1670597,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",rosedale
539,201695696,14-Feb-16,14-Feb-16,14-Feb-16,2330 N BROADWAY ST,3144218,1700270,6,621,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",five-points
540,20129131,6-Jan-12,6-Jan-12,7-Jan-12,1728 E 17TH AVE,3150030,1695956,6,622,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",city-park-west
541,2013172322,16-Apr-13,16-Apr-13,18-Apr-13,1920 S CHEROKEE ST,3143325,1673588,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
542,2013204474,7-May-13,8-May-13,8-May-13,2731 W SHORT PL,3134693,1688594,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",valverde
543,2014417596,10-Aug-14,10-Aug-14,10-Aug-14,505 W 40TH AVE,3142219,1706451,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville
544,2012202042,14-May-12,14-May-12,14-May-12,3722 CHESTNUT PL,3146815,1707045,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",five-points
545,2012513454,3-Nov-12,3-Nov-12,3-Nov-12,2000 S DAHLIA ST,3160167,1673118,3,322,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",virginia-village
546,2015393733,13-Jul-15,13-Jul-15,13-Jul-15,777 N CANOSA CT,3134946,1690779,1,122,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",sun-valley
547,2012241493,5-Jun-12,5-Jun-12,5-Jun-12,990 W 6TH AVE,3140766,1689518,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",baker
548,2014570633,26-Oct-14,,26-Oct-14,4 S SANTA FE DR,3141171,1686159,3,311,1202,ROBBERY - BUSINESS,Robbery-Business,"INDUSTRY",baker
549,2012437293,19-Sep-12,20-Sep-12,20-Sep-12,4773 N FOX ST,3142062,1710572,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville
550,2013149063,3-Apr-13,3-Apr-13,3-Apr-13,1131 W CUSTER PL,3140612,1682762,4,412,2303,THEFT - SHOPLIFT,Larceny,"INDUSTRY",athmar-park
551,2012179859,1-May-12,1-May-12,1-May-12,3525 S TAMARAC DR,3169186,1663048,3,324,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",hampden-south
552,2016446883,15-Jul-16,15-Jul-16,15-Jul-16,2323 S LIPAN ST,3140148,1670815,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",college-view-south-platte
553,2016257214,1-Nov-15,29-Mar-16,25-Apr-16,225 N MARIPOSA ST,3139739,1687375,3,311,2399,THEFT - OTHER,Larceny,"INDUSTRY",baker
554,2012479192,14-Oct-12,14-Oct-12,14-Oct-12,1178 S KALAMATH ST,3140643,1678536,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",ruby-hill
555,2014315606,20-Jun-14,20-Jun-14,20-Jun-14,1241 N MEADE ST,3130473,1693116,1,122,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",west-colfax
556,2016515886,14-Aug-16,14-Aug-16,14-Aug-16,155 S PECOS ST,3138861,1685187,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",valverde
557,2013386164,15-Aug-13,16-Aug-13,16-Aug-13,2059 W 9TH AVE,3137128,1691610,1,123,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",lincoln-park
558,2016731454,14-Nov-16,15-Nov-16,15-Nov-16,2675 S SANTA FE DR,3141308,1668710,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
559,2013581439,3-Dec-13,,3-Dec-13,1445 S PEARL ST,3146125,1676779,3,313,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",platt-park
560,2016492297,4-Aug-16,4-Aug-16,4-Aug-16,2191 S JASON ST,3140840,1671793,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",college-view-south-platte
561,20146004060,1-May-14,2-May-14,7-May-14,424 N LIPAN ST,3140367,1688657,3,311,2399,THEFT - OTHER,Larceny,"INDUSTRY",baker
562,2014627084,25-Nov-14,25-Nov-14,25-Nov-14,1452 N POPLAR ST,3167486,1694867,2,223,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",montclair
563,2015355741,26-Jun-15,26-Jun-15,26-Jun-15,4124 N SHERIDAN BLVD,3125672,1706910,1,111,1208,ROBBERY - RESIDENCE,Robbery-Street-Res,"NON-INDUSTRY",berkeley
564,2012171409,25-Apr-12,26-Apr-12,26-Apr-12,1479 S HOLLY ST,3162218,1676651,3,322,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",virginia-village
565,2016564626,3-Sep-16,,3-Sep-16,3887 N STEELE ST,3153496,1705991,2,212,1202,ROBBERY - BUSINESS,Robbery-Business,"INDUSTRY",clayton
566,2016420781,4-Jul-16,4-Jul-16,4-Jul-16,1100 N YUMA CT,3136556,1692610,1,123,2203,BURG/AUTO THEFT-BUSN W/ FORCE,Burglary,"INDUSTRY",lincoln-park
567,2012127850,29-Mar-12,29-Mar-12,29-Mar-12,2262 S BROADWAY ST,3144351,1671325,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",rosedale
568,2012577080,14-Dec-12,14-Dec-12,14-Dec-12,2070 S HURON ST,3141623,1672592,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
569,2014645273,5-Dec-14,5-Dec-14,5-Dec-14,2394 S BROADWAY ST,3144328,1670502,3,313,1313,ASSAULT - SIMPLE,Simple Assault,"NON-INDUSTRY",rosedale
570,2013201626,6-May-13,6-May-13,6-May-13,670 N BRYANT ST,3135477,1690054,1,122,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",sun-valley
571,2013206007,9-May-13,9-May-13,9-May-13,1755 S BROADWAY ST,3144171,1674691,3,313,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",overland
572,2016501351,8-Aug-16,8-Aug-16,8-Aug-16,2895 W 8TH AVE,3134093,1690994,1,122,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",sun-valley
573,201431086,18-Jan-14,18-Jan-14,18-Jan-14,6165 E ILIFF AVE,3163856,1671601,3,323,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",goldsmith
574,2013206096,8-May-13,9-May-13,9-May-13,5475 N PEORIA ST,3183035,1715020,5,511,2205,BURGLARY - BUSINESS NO FORCE,Burglary,"INDUSTRY",montbello
575,2015118928,3-Mar-15,3-Mar-15,3-Mar-15,1031 W CENTER AVE,3140685,1682437,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",athmar-park
576,2012410720,4-Sep-12,5-Sep-12,5-Sep-12,2744 W 4TH AVE,3134638,1688149,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",valverde
577,2012202079,14-May-12,14-May-12,14-May-12,1810 S BROADWAY ST,3144328,1674322,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",platt-park
578,2012313890,14-Jul-12,,14-Jul-12,2000 S ACOMA ST,3143978,1673024,3,313,2399,THEFT - OTHER,Larceny,"INDUSTRY",overland
579,2013357267,31-Jul-13,31-Jul-13,31-Jul-13,300 BLOCK E 6TH AVE,3145349,1689521,3,311,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",speer
580,2013524618,30-Oct-13,31-Oct-13,31-Oct-13,5194 N WASHINGTON ST,3146706,1713375,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville
581,2015546529,20-Sep-15,20-Sep-15,20-Sep-15,3100 BLAKE ST,3145964,1703803,2,211,1202,ROBBERY - BUSINESS,Robbery-Business,"INDUSTRY",five-points
582,2012378437,18-Aug-12,18-Aug-12,19-Aug-12,5403 N BILLINGS ST,3189349,1714135,5,521,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",montbello
583,2015202896,14-Apr-15,14-Apr-15,14-Apr-15,1332 S CHEROKEE ST,3143338,1677553,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
584,2013477663,4-Oct-13,4-Oct-13,4-Oct-13,54 N LIPAN ST,3140258,1686675,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",baker
585,2012504168,26-Oct-12,29-Oct-12,29-Oct-12,3225 E 42ND AVE,3154943,1707779,2,212,2404,THEFT - OF MOTOR VEHICLE,Auto Theft,"INDUSTRY",elyria-swansea
586,2012221135,24-May-12,24-May-12,25-May-12,1133 S BANNOCK ST,3143409,1678844,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
587,2012223659,26-May-12,,26-May-12,2625 N IVANHOE ST,3162663,1700472,2,222,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",north-park-hill
588,2015729632,16-Dec-15,,16-Dec-15,3955 N STEELE ST,3154320,1706484,2,212,1313,ASSAULT - SIMPLE,Simple Assault,"NON-INDUSTRY",clayton
589,2012470715,9-Oct-12,9-Oct-12,9-Oct-12,65 N CLARKSON ST,3146754,1686681,3,311,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",speer
590,2012155500,15-Apr-12,15-Apr-12,16-Apr-12,4960 N JACKSON ST,3156636,1711977,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
591,2012381301,19-Aug-12,20-Aug-12,20-Aug-12,695 N BRYANT ST,3135289,1690059,1,122,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",sun-valley
592,2015159932,23-Mar-15,23-Mar-15,23-Mar-15,1500 E COLFAX AVE,3149211,1694820,6,622,2303,THEFT - SHOPLIFT,Larceny,"INDUSTRY",cheesman-park
593,2012379213,19-Aug-12,19-Aug-12,19-Aug-12,2490 W 2ND AVE,3135771,1686947,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",valverde
594,2015271606,17-May-15,17-May-15,17-May-15,1700 BLOCK E MLK BLVD,3149965,1702852,2,211,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",whittier
595,2012399023,29-Aug-12,30-Aug-12,30-Aug-12,1172 W VIRGINIA AVE,3140410,1682901,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",athmar-park
596,2012451039,28-Sep-12,28-Sep-12,28-Sep-12,9206 E HAMPDEN AVE,3174408,1662984,3,324,2203,BURG/AUTO THEFT-BUSN W/ FORCE,Burglary,"INDUSTRY",hampden-south
597,2014319436,22-Jun-14,22-Jun-14,22-Jun-14,2918 N WYANDOT ST,3136610,1701661,1,113,2305,THEFT - ITEMS FROM VEHICLE,Theft from Motor Vehicle,"NON-INDUSTRY",highland
598,2012556402,1-Dec-12,1-Dec-12,1-Dec-12,2748 W ALAMEDA AVE,3134512,1684157,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",athmar-park
599,2013134008,24-Mar-13,24-Mar-13,24-Mar-13,2700 BLOCK WELTON ST,3146938,1700389,2,211,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",five-points
600,2015452627,9-Aug-15,9-Aug-15,9-Aug-15,1755 S BROADWAY ST,3144171,1674691,3,313,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",overland
601,2012195187,9-May-12,9-May-12,10-May-12,1500 BLOCK N OSCEOLA ST / / N PERRY ST,3129906,1695092,1,121,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",west-colfax
602,2012369954,14-Aug-12,14-Aug-12,14-Aug-12,2008 N FEDERAL BLVD,3133615,1697629,1,121,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",jefferson-park
